"resp.id","accessibilitymobile","accessibilityweb","authenticationmulti_factor","authenticationsimple","authenticationtwo_factor","customisationhigh","customisationlow","customisationmedium","videomulti_person","videoone_to_one","noneTRUE","noneFALSE","adopters"
15,-1.51038999303331,1.51038999303331,1.37123524349719,-2.04484833047807,0.673613086980874,0.915168094442906,-1.30762978008434,0.392461685641429,0.94234740637878,-0.94234740637878,-2.10775554964494,2.10775554964494,32.7674277787372
16,-2.18433583865664,2.18433583865664,2.26431143031057,-2.791089857525,0.526778427214417,1.28143985192196,-1.69219099331609,0.410751141394139,0.873497831149129,-0.873497831149129,-2.73936441021374,2.73936441021374,28.6289151322775
17,-2.1108988029018,2.1108988029018,2.68842352832691,-3.31406049966642,0.625636971339498,1.66822098529304,-1.91660103426458,0.248380048971543,0.879513805569877,-0.879513805569877,-2.83822084126561,2.83822084126561,27.498954958507
18,-1.63126142641676,1.63126142641676,0.929752454639864,-2.74485074050412,1.81509828586426,0.39025716093224,-0.0638841223019503,-0.32637303863029,0.0247249473298139,-0.0247249473298139,-4.14454864151142,4.14454864151142,15.2122828400652
19,-2.14888043003176,2.14888043003176,2.23323892639827,-2.80818995772163,0.574951031323374,1.0394844009541,-1.41576827624968,0.376283875295574,1.09366776904688,-1.09366776904688,-2.6649463381009,2.6649463381009,29.4316168174721
20,-2.18020111058026,2.18020111058026,2.79775179111703,-2.73126965715918,-0.0664821339578456,0.788053596861204,-1.1080168222882,0.319963225426999,0.680963479937847,-0.680963479937847,-2.77362924211163,2.77362924211163,27.3588976239063
21,-2.47411702081854,2.47411702081854,2.27450193655458,-2.590938142712,0.316436206157423,1.26407155139184,-1.36612118342171,0.102049632029869,0.965704594756572,-0.965704594756572,-2.47231443894241,2.47231443894241,30.2523140656461
22,-2.30464218434019,2.30464218434019,1.99778828382419,-2.4629913416519,0.465203057827711,0.323447197247003,-1.31070535248806,0.987258155241058,0.87723503341654,-0.87723503341654,-2.69931037031164,2.69931037031164,29.0013155029041
23,-1.70711321822568,1.70711321822568,1.67324536051823,-2.38418852359149,0.710943163073255,1.21075138220897,-1.65909439058491,0.448343008375945,1.14176999570352,-1.14176999570352,-2.30413314652184,2.30413314652184,32.2622458114694
24,-1.59174675299229,1.59174675299229,1.75153690814096,-2.36579935145042,0.614262443309462,1.27360692799381,-1.76933968882994,0.495732760836134,1.23718815118259,-1.23718815118259,-2.35009522357912,2.35009522357912,32.5255451226214
26,-1.85802878052825,1.85802878052825,2.88426100353138,-3.75808436021719,0.873823356685806,1.39813797401133,-1.35842027705698,-0.0397176969543481,0.933982354110567,-0.933982354110567,-2.81751339366439,2.81751339366439,26.5057349555346
27,-2.45339909694408,2.45339909694408,2.07169926536675,-2.03890661500415,-0.0327926503625981,0.434331239955079,-0.828239071411028,0.39390783145595,0.595292913629485,-0.595292913629485,-2.80052936475001,2.80052936475001,27.4463854332796
28,-1.90732319413217,1.90732319413217,1.64345394016824,-1.79742305338666,0.153969113218424,1.48961554064231,-1.90597730876405,0.416361768121738,1.06085977255976,-1.06085977255976,-2.15296715070407,2.15296715070407,33.0257437149394
29,-1.62930023766666,1.62930023766666,1.95395009980929,-2.96024010422309,1.0062900044138,1.30590147084187,-1.70754395510856,0.401642484266694,0.915029238346049,-0.915029238346049,-2.45968833052301,2.45968833052301,30.2095698676884
31,-1.8381602064329,1.8381602064329,2.51768726684049,-2.74551052937477,0.227823262534278,0.81162066971768,-1.63934101575812,0.827720346040443,1.1120481904104,-1.1120481904104,-2.58791023718018,2.58791023718018,29.7827277686106
32,-3.0938181059109,3.0938181059109,2.80588725930345,-3.05299137935618,0.247104120052716,0.80574728299035,-1.00933735223622,0.203590069245865,0.69847938888423,-0.69847938888423,-3.42378586779892,3.42378586779892,21.3267427874116
33,-2.33242962336915,2.33242962336915,3.39486453523352,-4.16614935112915,0.771284815895646,1.02635326847217,-1.58054161689816,0.554188348425995,0.180481188777764,-0.180481188777764,-3.7583180480955,3.7583180480955,19.029553673764
35,-2.0526093459429,2.0526093459429,2.1297715396941,-2.3656193764995,0.235847836805401,0.822531037647175,-1.48513540243392,0.662604364786746,0.584207450814924,-0.584207450814924,-2.48307895454966,2.48307895454966,30.1071328569155
36,-1.74503136267757,1.74503136267757,2.27148393991594,-2.96872144382684,0.697237503910898,1.26729921479321,-1.77341687012736,0.506117655334152,0.979826985975558,-0.979826985975558,-2.45742916699965,2.45742916699965,30.6608517235324
37,-3.04977884071752,3.04977884071752,1.87958922029916,-3.29214860121565,1.4125593809165,0.807271357562383,-1.0375343569176,0.230262999355215,1.03697838615922,-1.03697838615922,-3.48684003546898,3.48684003546898,20.3434621920743
38,-3.02725463074869,3.02725463074869,2.84105397106529,-4.15508369723332,1.31402972616803,0.808952194639047,-1.25481057355868,0.445858378919637,0.243171264457236,-0.243171264457236,-4.15622186977496,4.15622186977496,15.8238640670435
39,-2.18398309787345,2.18398309787345,1.35070368234484,-1.71654551744885,0.365841835104013,1.18023422071777,-1.19920580665652,0.0189715859387515,1.26323753075742,-1.26323753075742,-2.27950337535849,2.27950337535849,31.132647969279
41,-2.29319393338273,2.29319393338273,1.96504728724762,-3.59282656853444,1.62777928128683,1.44216533536852,-1.82469267963285,0.38252734426434,1.15923157609066,-1.15923157609066,-3.03853615191443,3.03853615191443,24.9111798974704
42,-2.02281427201757,2.02281427201757,3.00257325966672,-4.31764615807383,1.31507289840712,1.27519144284783,-2.35164884319587,1.07645740034803,0.52733258227146,-0.52733258227146,-3.76276136826644,3.76276136826644,19.7750986369758
43,-2.47258119706776,2.47258119706776,2.70239139029555,-3.30575153177848,0.603360141482933,0.130890728048426,-1.61983751391125,1.48894678586282,0.893058138920044,-0.893058138920044,-3.83004182249057,3.83004182249057,17.8601936349098
44,-2.3198696201693,2.3198696201693,2.38336786407865,-3.55587398466044,1.17250612058178,1.14474099622727,-0.966630846137595,-0.178110150089673,0.894771245976736,-0.894771245976736,-4.25378730283011,4.25378730283011,13.7345415508606
45,-2.88240360645425,2.88240360645425,3.00219131137816,-3.9753336533651,0.973142341986935,1.27666484897575,-1.5304782886192,0.253813439643457,0.58017396142638,-0.58017396142638,-3.52503573846814,3.52503573846814,20.7466199001722
46,-1.98433843029266,1.98433843029266,1.77701648973697,-1.94193131026163,0.164914820524659,0.887959866519338,-1.28810813958307,0.400148273063727,1.26646022915613,-1.26646022915613,-2.14876211971064,2.14876211971064,32.6535809154527
47,-2.29034015166974,2.29034015166974,1.95232325555442,-2.46743184838787,0.515108592833461,0.90940176430101,-1.83130248359524,0.921900719294229,0.666451721623454,-0.666451721623454,-2.73400435117365,2.73400435117365,28.3983125364804
48,-1.94148708952975,1.94148708952975,1.46363740928814,-1.92489247448848,0.46125506520034,1.44042956759687,-2.2101707123985,0.769741144801634,1.14414066433005,-1.14414066433005,-2.29917174269163,2.29917174269163,32.4525829560723
49,-1.82777132424979,1.82777132424979,3.51297852838944,-4.20662267344917,0.693644145059726,0.604407695711384,-0.940088167239245,0.335680471527861,0.888623367523331,-0.888623367523331,-3.3082532703409,3.3082532703409,23.7256322096796
50,-2.66310971242474,2.66310971242474,3.53627343601005,-5.00333206752474,1.46705863151468,0.991878867628379,-0.644916445663774,-0.346962421964604,0.04568710960912,-0.04568710960912,-4.46655880466776,4.46655880466776,13.4919965249911
51,-2.66724631579845,2.66724631579845,3.30959064385177,-4.13485153000002,0.825260886148246,1.28058389972804,-1.77751658194676,0.496932682218718,0.638875154908419,-0.638875154908419,-3.66212945082784,3.66212945082784,20.4601460010379
52,-1.9586197662297,1.9586197662297,2.18218477797684,-1.95082723912604,-0.231357538850803,-0.0589399406923831,-0.775288805385036,0.834228746077416,0.938171665194993,-0.938171665194993,-2.66023105457097,2.66023105457097,29.3836146824723
53,-1.70286200301658,1.70286200301658,2.65636982171189,-3.54707802067538,0.890708198963487,1.78626432251412,-2.21952305052639,0.433258728012271,0.796397281127802,-0.796397281127802,-2.82809290941747,2.82809290941747,27.8634609772084
54,-1.56489388969019,1.56489388969019,1.5187301396573,-2.52536921619694,1.00663907653964,1.26758148506551,-1.77806371500074,0.510482229935229,1.20090265513301,-1.20090265513301,-2.38649065900707,2.38649065900707,32.0644738736861
55,-1.28484338632884,1.28484338632884,1.19039795035028,-2.13101882066409,0.940620870313812,1.3250263043353,-1.54440288391482,0.219376579579525,1.1049796242545,-1.1049796242545,-2.20545741128612,2.20545741128612,32.29286626887
56,-2.19513983119326,2.19513983119326,0.168902474583214,-0.999563686825894,0.830661212242679,0.517318709044759,-1.09950477343594,0.582186064391173,1.64194698606126,-1.64194698606126,-2.47961606472807,2.47961606472807,29.9883775520882
57,-0.933690001355632,0.933690001355632,0.04773731813274,-0.58002807232779,0.53229075419505,0.412799273613696,-1.87823585696285,1.46543658334915,0.893423810435843,-0.893423810435843,-2.14242851450996,2.14242851450996,33.1669827713597
58,-2.03564088841041,2.03564088841041,1.39341643659963,-2.08206451828758,0.688648081687953,1.35458706311186,-1.92954307255056,0.574956009438697,0.973744800745604,-0.973744800745604,-2.38041276094003,2.38041276094003,31.0806488933211
60,-1.431280948702,1.431280948702,1.39106792830936,-1.6893229701913,0.298255041881941,0.835861676375454,-1.52614497269213,0.690283296316675,1.32914759775786,-1.32914759775786,-1.93672337896469,1.93672337896469,35.146179127376
61,-1.96583359883669,1.96583359883669,2.1557500464746,-3.26542052376793,1.10967047729334,1.84480308465723,-2.47881019024073,0.634007105583498,0.489465555715504,-0.489465555715504,-2.84996783499636,2.84996783499636,27.4800628625945
62,-1.57831545277597,1.57831545277597,2.10267977523876,-2.73742575054832,0.63474597530956,1.37046984188574,-1.76712167110486,0.396651829219118,0.795566147849546,-0.795566147849546,-2.35119617845346,2.35119617845346,31.6705641757934
63,-2.66663734158145,2.66663734158145,2.83803445281798,-4.36645974660972,1.52842529379175,0.900858832471856,-1.74128227715168,0.840423444679826,0.583121080315033,-0.583121080315033,-3.69426220146035,3.69426220146035,19.1689286036815
64,-1.62265177831383,1.62265177831383,1.54157783562175,-1.85315663767013,0.311578802048377,0.608865011331727,-1.07223258534109,0.463367574009366,0.873893241894032,-0.873893241894032,-2.10762261280997,2.10762261280997,33.6801371624533
65,-1.71512164060161,1.71512164060161,0.966200014522236,-1.49921709929573,0.53301708477349,1.32007588362827,-1.28554396447294,-0.0345319191553245,1.42536397311488,-1.42536397311488,-1.90455906460339,1.90455906460339,34.5574532390427
68,-1.33550713993775,1.33550713993775,0.930404407729521,-2.16892830823969,1.23852390051017,1.24914484694145,-1.58292046998392,0.333775623042477,1.25031160872413,-1.25031160872413,-2.07428328004833,2.07428328004833,33.8691719698358
69,-1.74659007357058,1.74659007357058,2.43372764909588,-3.00153142261815,0.567803773522282,1.32533451099111,-2.25720242824262,0.931867917251509,0.78799539536405,-0.78799539536405,-2.62774127977783,2.62774127977783,29.454467245152
70,-2.4078959785706,2.4078959785706,2.55785228730657,-3.93084567196119,1.37299338465462,1.17629788712237,-1.58751901990275,0.411221132780384,1.08539717972545,-1.08539717972545,-3.14947235846069,3.14947235846069,24.5857220663904
71,-2.51083244756514,2.51083244756514,3.51348790643978,-4.59221440404871,1.07872649760892,1.18869958689465,-1.81379208724515,0.625092500350503,0.284449316969836,-0.284449316969836,-3.86159098886261,3.86159098886261,19.2710834085911
72,-2.3667559049026,2.3667559049026,3.60959124848669,-4.25112118156214,0.641529933075452,0.785716842995002,-1.51074802473753,0.725031181742529,0.259653556404132,-0.259653556404132,-3.62015765339318,3.62015765339318,20.1571383350686
73,-1.67271771569188,1.67271771569188,2.62377843419617,-2.94764417337533,0.32386573917916,1.12935302149817,-1.60800939308402,0.478656371585849,1.26418464418957,-1.26418464418957,-2.56469659549135,2.56469659549135,29.5696552391769
74,-2.34393289041991,2.34393289041991,1.4802632897918,-2.04871081561975,0.568447525827949,0.482404633770827,-0.491728133726048,0.00932349995522125,0.765623942450771,-0.765623942450771,-3.22868114005442,3.22868114005442,23.4823425608709
75,-2.15618771147098,2.15618771147098,2.58607907286668,-3.11656344805858,0.5304843751919,0.967810468715715,-2.43266579839251,1.4648553296768,0.555392719045175,-0.555392719045175,-3.68590187618951,3.68590187618951,20.3125844933595
76,-1.89546686876998,1.89546686876998,0.862860288223188,-1.3457641381679,0.482903849944712,1.30082477573493,-1.1859603517158,-0.114864424019134,0.937641394331425,-0.937641394331425,-2.00049932174701,2.00049932174701,33.5725658699548
77,-1.88296667084109,1.88296667084109,2.08874946764426,-2.75688313502377,0.668133667379508,0.91370008529851,-1.62167826839102,0.707978183092501,1.05573790286425,-1.05573790286425,-2.52157731461294,2.52157731461294,30.3555976651585
78,-1.39440756613051,1.39440756613051,1.33854679209524,-1.37289106380081,0.0343442717055628,0.891705078588242,-1.31424020563007,0.422535127041836,0.939138407441316,-0.939138407441316,-1.94770584076614,1.94770584076614,34.803129360822
79,-2.05879604747321,2.05879604747321,2.17452927471145,-3.12063275765907,0.946103482947621,1.65763402756859,-1.78362401942107,0.125989991852479,0.947643410992922,-0.947643410992922,-2.56700604556422,2.56700604556422,29.3116401422267
80,-1.84074568501066,1.84074568501066,2.24529929107712,-1.70235794974601,-0.542941341331108,0.784543054528906,-1.50976154229255,0.725218487763648,0.674864472924666,-0.674864472924666,-2.40645320655034,2.40645320655034,31.104723848321
81,-1.74833914218676,1.74833914218676,1.97703848516295,-1.83583131236218,-0.141207172800767,1.0713659640168,-1.93607456030556,0.864708596288766,0.657668020126284,-0.657668020126284,-2.23112659604999,2.23112659604999,32.2577357390623
82,-1.65230091927801,1.65230091927801,2.75722577318545,-3.13632033824297,0.379094565057516,0.721743085666378,-1.34879431771298,0.627051232046597,0.650778793722105,-0.650778793722105,-2.9544070051823,2.9544070051823,26.7060231236354
83,-2.0426454973744,2.0426454973744,1.36744324399903,-2.73068681620103,1.36324357220199,1.37341305926159,-1.69076928408508,0.317356224823492,1.27667141431327,-1.27667141431327,-2.46918771279779,2.46918771279779,30.4387349925978
84,-1.79834587648876,1.79834587648876,2.03711348338459,-2.44338443193555,0.406270948550955,1.08058637947536,-1.6168558624645,0.536269482989142,1.00006289459505,-1.00006289459505,-2.28630848087439,2.28630848087439,31.6914254478946
86,-1.83991313204663,1.83991313204663,1.56860635869534,-1.41986880546177,-0.14873755323357,0.612103797988236,-0.851842253193245,0.239738455205011,0.457030823021673,-0.457030823021673,-2.25608074919489,2.25608074919489,32.5556898231383
87,-1.89974863022028,1.89974863022028,2.13582690077395,-2.83565571584326,0.699828815069305,1.53283089536663,-1.67922468943627,0.146393794069648,1.23981298671066,-1.23981298671066,-2.39689187548116,2.39689187548116,30.5527156313024
88,-1.46007092785592,1.46007092785592,0.0147694975557038,-0.146044463527534,0.13127496597183,0.0361475017016084,0.0820185642515096,-0.118166065953118,0.764024739971928,-0.764024739971928,-2.22938349745563,2.22938349745563,31.2942620590789
90,-1.94416369121705,1.94416369121705,2.71822067361013,-2.89216994338528,0.173949269775141,1.2235693008181,-0.904582622279738,-0.318986678538359,0.513752359988242,-0.513752359988242,-2.6234448536787,2.6234448536787,28.1611765302248
91,-1.54341235768606,1.54341235768606,2.089345985587,-2.66654811402464,0.577202128437642,1.05675599997993,-2.31176887416945,1.25501287418952,0.842504072478622,-0.842504072478622,-2.77640077690949,2.77640077690949,28.7188724477113
92,-2.32104714199913,2.32104714199913,2.241654859335,-3.09649971213637,0.854844852801366,1.20466868013635,-1.62961833172876,0.424949651592414,0.84800753469364,-0.84800753469364,-2.65017918468972,2.65017918468972,27.9358266662656
93,-1.97290528902414,1.97290528902414,1.69478656679505,-2.13199095974778,0.437204392952715,1.01945070634259,-1.35175690879256,0.332306202449971,1.01055327317161,-1.01055327317161,-2.26283449259518,2.26283449259518,31.9426713746356
94,-2.68004910368269,2.68004910368269,2.64547299776203,-2.74549144857937,0.100018450817355,0.572295909540818,-1.11933421448509,0.547038304944268,0.318538669578167,-0.318538669578167,-3.01638439282939,3.01638439282939,24.7422513571019
95,-1.48689231671999,1.48689231671999,0.701739709290055,-1.55780172714941,0.85606201785935,1.3894991926408,-1.88096222853338,0.491463035892584,1.32719796689289,-1.32719796689289,-1.97440060981645,1.97440060981645,34.8059451172064
96,-2.02282139354403,2.02282139354403,2.90515711005124,-3.30232918575012,0.39717207569888,0.772055069372943,-0.99871846451882,0.226663395145876,0.557862892766331,-0.557862892766331,-2.9553732855157,2.9553732855157,26.4488821842249
97,-1.72718454493676,1.72718454493676,1.99707641471559,-2.57190719218127,0.574830777465686,1.65725847738947,-1.82780906023283,0.170550582843354,1.12595178158639,-1.12595178158639,-2.25184733655813,2.25184733655813,32.2236950110491
98,-1.65162965514563,1.65162965514563,2.03498152658929,-2.43102898913558,0.396047462546297,1.01685785862682,-1.74420653759229,0.727348678965475,0.981586320378426,-0.981586320378426,-2.2614035799912,2.2614035799912,32.0652815888895
99,-2.73612599994992,2.73612599994992,3.04311750924223,-4.64650649563912,1.60338898639689,2.01394712271311,-1.92885315666371,-0.0850939660494023,0.472797079627706,-0.472797079627706,-4.17921376939742,4.17921376939742,15.3748258394252
100,-2.52584951398313,2.52584951398313,1.67282984605498,-2.37876865858105,0.705938812526071,1.25624959311359,-1.44679215404704,0.190542560933445,0.745152489643478,-0.745152489643478,-2.69166533953264,2.69166533953264,27.1284683661269
101,-1.99027177310563,1.99027177310563,1.70080058177874,-2.22956549699276,0.528764915214021,1.24658849154726,-1.22734996826041,-0.0192385232868473,1.17251007286215,-1.17251007286215,-2.20520944185619,2.20520944185619,33.012342812168
103,-1.78456763888304,1.78456763888304,2.16385553044302,-2.56941656679665,0.40556103635363,0.434908235334186,-0.965409597410478,0.530501362076291,0.693738072085295,-0.693738072085295,-2.40686988706969,2.40686988706969,30.4005558666804
104,-2.12261419475318,2.12261419475318,2.9486724157692,-3.16428729654225,0.215614880773049,0.790952264693729,-1.59002977326022,0.799077508566494,0.751416949211616,-0.751416949211616,-2.86348922033509,2.86348922033509,27.2165297846752
105,-1.90251278880707,1.90251278880707,1.83363750770657,-2.61868721142327,0.785049703716691,1.25659194542717,-2.00905679798089,0.752464852553712,0.653287116392753,-0.653287116392753,-2.58663675753271,2.58663675753271,30.1950929456142
106,-1.09207778135434,1.09207778135434,0.81426878106817,-1.11668622184548,0.302417440777309,1.0989379295069,-1.76968659044007,0.670748660933167,1.33092650020793,-1.33092650020793,-1.82737798641308,1.82737798641308,35.5943528774354
107,-1.41369065099453,1.41369065099453,1.97199568764473,-3.35426300312537,1.38226731548064,0.0919812152692562,-0.710947447662642,0.618966232393384,0.137516084950941,-0.137516084950941,-4.40416204820897,4.40416204820897,14.1980393019742
108,-2.54644993433265,2.54644993433265,3.70952087292579,-5.17128698948711,1.46176611656134,0.78197368067745,-1.6892300845032,0.907256403825752,0.215732051958961,-0.215732051958961,-4.17621846831239,4.17621846831239,16.6098781828669
109,-1.98019003827805,1.98019003827805,1.62037437651837,-2.67158914865634,1.05121477213797,1.25838277850519,-1.75264739051051,0.494264612005324,1.31158209521799,-1.31158209521799,-2.51532876084386,2.51532876084386,29.8297610808854
110,-1.73293788881419,1.73293788881419,1.43423782064577,-1.71109551264991,0.276857692004146,1.10697523699527,-1.53068428174436,0.423709044749091,0.858974592819647,-0.858974592819647,-2.08010608423206,2.08010608423206,33.1695055709227
111,-2.30396206069849,2.30396206069849,3.01379373943962,-4.13602974544133,1.12223600600172,0.82081140349745,-1.48650134929058,0.665689945793128,0.191904665572449,-0.191904665572449,-3.92621607460339,3.92621607460339,18.2443094980131
112,-2.06114084189999,2.06114084189999,2.52658329765291,-3.16958090308742,0.642997605434498,0.600924656681204,-1.02870666436937,0.427782007688159,1.09848370620128,-1.09848370620128,-2.96971041171623,2.96971041171623,26.3052089552263
113,-2.02092168180876,2.02092168180876,1.06002584422538,-1.85062480981664,0.790598965591263,0.565674102107166,-0.901183090777303,0.33550898867014,1.61214750769304,-1.61214750769304,-2.33741152991795,2.33741152991795,30.7848659503407
114,-2.61148668295095,2.61148668295095,0.973115403223057,-2.37389948385035,1.40078408062729,-0.102443494627674,-0.637611769050598,0.740055263678274,1.15466351998766,-1.15466351998766,-3.05552018523904,3.05552018523904,25.1750982919252
115,-2.46989016341964,2.46989016341964,2.41878755014404,-2.99432281666538,0.575535266521341,1.42749250341463,-2.07308770076814,0.645595197353504,1.32343369670849,-1.32343369670849,-3.5926804999641,3.5926804999641,19.612464001551
116,-2.07644987848794,2.07644987848794,1.93113840097629,-2.03913737662016,0.107998975643878,1.01812094677828,-1.2977315680503,0.279610621272027,1.05476682588494,-1.05476682588494,-2.35602525596892,2.35602525596892,31.1983174101444
117,-2.68863628281608,2.68863628281608,2.45774521378718,-3.45527496466086,0.997529750873683,1.27931294164683,-1.84792887115392,0.568615929507079,0.657549898406701,-0.657549898406701,-3.20041070811013,3.20041070811013,24.1386481151063
118,-1.58275795005951,1.58275795005951,1.5957091256975,-2.49139851930203,0.895689393604534,1.02159509728421,-1.66016448138498,0.638569384100782,1.16998624408137,-1.16998624408137,-2.3112941485615,2.3112941485615,31.8253404476316
119,-1.72291631552079,1.72291631552079,1.53374123226534,-2.40987749615717,0.876136263891842,1.30715498852132,-1.8703633595069,0.563208370985589,1.2948976868385,-1.2948976868385,-2.1124267054173,2.1124267054173,32.9917559217118
120,-1.7756207071905,1.7756207071905,1.32661713986963,-1.74118076063866,0.414563620769032,1.74087365063876,-2.25631842537396,0.515444774735208,0.695899239609934,-0.695899239609934,-2.43816582839583,2.43816582839583,31.440251953328
121,-1.37165745675759,1.37165745675759,0.293358139627183,-0.888445768429809,0.595087628802624,1.22917054790792,-2.35687698288473,1.1277064349768,1.38092997051407,-1.38092997051407,-2.04630224145053,2.04630224145053,35.2050799287582
122,-2.33971302555431,2.33971302555431,0.782630096674781,-1.41202577589071,0.629395679215923,1.07247161155572,-2.10239180511223,1.02992019355651,1.1236363182319,-1.1236363182319,-2.6417280482368,2.6417280482368,28.2454441764103
123,-1.94021011026465,1.94021011026465,2.47834800932989,-2.87379770099604,0.395449691666158,0.588228485277721,-1.35814911550314,0.769920630225419,0.875057445833305,-0.875057445833305,-2.7002578193507,2.7002578193507,28.5804370727379
124,-2.05032968125112,2.05032968125112,2.01793986248211,-2.54457857113263,0.526638708650519,0.98168529701276,-1.5721487302195,0.590463433206744,1.04936334077687,-1.04936334077687,-2.39437497098926,2.39437497098926,30.6641959419021
125,-1.4727598366624,1.4727598366624,2.54177132750893,-3.09376324644157,0.551991918932636,1.09785656934733,-1.23540226004822,0.137545690700897,0.74684578862831,-0.74684578862831,-2.68611737255329,2.68611737255329,28.8995333505856
126,-3.12037753030788,3.12037753030788,3.23924965948911,-4.70330740433618,1.46405774484706,0.818267184674137,-1.12956654407443,0.31129935940029,0.146211978154753,-0.146211978154753,-4.37973475933449,4.37973475933449,13.9616637190722
127,-2.67248561365401,2.67248561365401,2.30075609317026,-4.03229078297498,1.73153468980471,1.85594610608526,-2.67128322987447,0.815337123789209,0.54487156606098,-0.54487156606098,-4.14910151816671,4.14910151816671,15.5853211357113
128,-1.94171005214984,1.94171005214984,2.53452431645263,-4.06833946893562,1.533815152483,1.43800062183199,-2.15705163812374,0.719051016291751,0.675195474530639,-0.675195474530639,-3.14200075700746,3.14200075700746,25.1907561091586
130,-2.51749848000581,2.51749848000581,2.39457733243361,-3.93783765367796,1.54326032124435,1.49871116970923,-2.32388486902694,0.825173699317714,0.492520290324785,-0.492520290324785,-3.91202859248093,3.91202859248093,18.1003021188543
131,-1.66367714239361,1.66367714239361,2.06265562734853,-2.58857595712092,0.525920329772393,1.20775178948469,-1.74161390744825,0.533862117963555,0.899617422665979,-0.899617422665979,-2.49594516844655,2.49594516844655,30.3498459122272
132,-2.43400676829518,2.43400676829518,3.06896263553905,-4.297252474638,1.22828983909894,0.863367832489321,-2.11492712675648,1.25155929426716,0.738109192276886,-0.738109192276886,-3.59537836171613,3.59537836171613,21.2437806544157
133,-1.97593855681675,1.97593855681675,2.80217532741403,-2.78048935215068,-0.0216859752633618,0.833950939876703,-1.46216929102447,0.628218351147761,0.518145896605304,-0.518145896605304,-2.61302436640212,2.61302436640212,28.9528446898446
135,-2.10809472743814,2.10809472743814,2.1273717951163,-2.77631697550504,0.648945180388739,1.04091763258037,-1.58061194384795,0.53969431126758,0.905997292360296,-0.905997292360296,-2.7594539699441,2.7594539699441,28.1938019334234
136,-2.24835772262278,2.24835772262278,2.28950446068501,-3.01581309173837,0.726308631053362,0.647012388736075,-1.0796400452425,0.432627656506421,0.708622066082861,-0.708622066082861,-2.6371536555155,2.6371536555155,28.1553061538467
137,-1.29477678131445,1.29477678131445,0.313537855557513,-1.38841373439491,1.0748758788374,0.622000096886151,-1.05807962628443,0.43607952939828,1.16431838290996,-1.16431838290996,-2.1040433411599,2.1040433411599,33.9331068445901
138,-2.2312353909859,2.2312353909859,2.13705170227192,-3.04993294688855,0.912881244616631,1.00980529532262,-2.05413971843698,1.04433442311437,0.655885578073621,-0.655885578073621,-2.88514047274452,2.88514047274452,27.5601805342402
