resp.id,policytypeban,policytypesubsidies,policytypetax,cost4,cost9,cost14,cost19,year2025,year2035,year2045,year2055,distance2,distance5,distance10,distance50,orgccc,orgdp,orggreenpeace,orgrp,noneTRUE,noneFALSE,adopters
39,1.215233748,-0.086168962,-1.129064786,7.569216609,1.507856381,-2.26494995,-6.81212304,1.816297629,0.503756382,0.609692786,-2.929746798,-1.032061471,0.481780623,0.894515463,-0.344234614,2.862113697,-1.045221498,0.950942217,-2.767834416,-4.319825086,4.319825086,12.22880976
40,-0.009481851,0.063515016,-0.054033165,6.758600188,0.245073128,-1.763690827,-5.239982489,1.49684805,0.601118108,-0.127179445,-1.970786712,0.699797942,0.998167321,0.199771367,-1.897736631,0.38214495,-0.136017284,0.966102109,-1.212229774,-4.258048356,4.258048356,10.60105259
41,0.420676943,-0.596364579,0.175687636,4.392441296,0.94010173,-0.371656661,-4.960886364,3.158620639,0.444850906,-0.56152063,-3.041950916,-0.151265276,0.922911206,0.105279982,-0.876925912,0.347500441,1.014925513,2.310527629,-3.672953583,-5.550681884,5.550681884,11.53461803
42,0.765513913,-0.181009485,-0.584504428,4.351856282,1.823765223,-1.135017982,-5.040603523,2.857735997,0.013787773,-0.721053374,-2.150470395,-0.700667222,0.039174454,0.847357581,-0.185864814,0.053342323,0.017542973,3.692387628,-3.763272925,-5.169135657,5.169135657,12.79717123
43,-0.128285623,-0.507453591,0.635739214,2.873672868,1.129466536,-0.8724462,-3.130693204,0.346956342,0.184864131,0.130594032,-0.662414506,-0.820658366,-0.419248865,0.329468517,0.910438714,0.126245415,-0.595764714,-1.231277753,1.700797052,-5.932681893,5.932681893,5.057082055
44,-0.33790058,-0.585471172,0.923371752,4.560711827,1.351035262,-1.22518461,-4.686562479,2.671530069,0.27322995,-1.609923895,-1.334836124,0.026775039,-0.885101821,0.445094318,0.413232464,-1.134762761,0.355343409,2.268858984,-1.489439631,-3.292682252,3.292682252,10.0118445
45,0.586324929,-0.906493586,0.320168657,5.155692769,1.53479916,-1.992546591,-4.697945338,0.963103503,0.165834944,0.565989742,-1.69492819,-1.094609931,-0.243484588,0.794525913,0.543568606,1.384300108,-1.218621383,-1.289917888,1.124239163,-5.28055163,5.28055163,8.729798225
46,1.069607591,0.088942101,-1.158549691,5.856583759,2.708595943,-2.16392331,-6.401256392,2.356500991,1.107689795,-1.100342833,-2.363847953,-1.246587903,-1.118807404,0.88052908,1.484866227,0.060605171,1.129773122,2.782013644,-3.972391938,-4.109453926,4.109453926,11.83310253
49,0.785967834,-0.451556642,-0.334411191,6.769576673,1.928867165,-2.448279966,-6.250163871,-0.020977018,0.735204971,0.287374156,-1.001602109,-1.88149598,0.26126362,0.262544144,1.357688216,1.922337694,-1.229724146,-1.028566202,0.335952654,-3.743699553,3.743699553,11.34170631
50,0.028199748,-0.66590353,0.637703782,2.845445703,1.102329136,-0.768551421,-3.179223419,0.620649672,0.118222749,0.202060126,-0.940932548,-0.904204391,-0.366637934,0.404758148,0.866084177,0.074597469,-0.47215061,-1.155171317,1.552724458,-6.238965433,6.238965433,4.924141745
51,0.780485039,-0.121182161,-0.659302878,6.900704081,1.926408786,-3.446183767,-5.380929099,1.928085917,1.58733242,-0.666697201,-2.848721135,-0.742332675,-0.062676095,0.451445546,0.353563225,1.922374098,-0.994367039,4.619637482,-5.547644541,-3.806527406,3.806527406,13.8826608
53,1.232278626,-0.059154512,-1.173124115,7.407930811,1.317254621,-1.89542276,-6.829762673,2.452312327,1.051512153,-0.535576271,-2.968248209,-1.204042404,0.484654894,0.431396679,0.28799083,0.388635799,0.517518286,3.439077353,-4.345231438,-3.789616194,3.789616194,14.7231759
54,0.755528727,0.204095317,-0.959624044,6.165740485,0.344628592,-1.607563472,-4.902805606,2.701690414,1.042256237,-0.167769488,-3.576177163,-0.622019421,0.539134467,0.07475588,0.008129074,1.186136457,-0.14080404,4.95649909,-6.001831507,-3.769133211,3.769133211,16.03427555
56,-0.109318123,-0.359491819,0.468809943,6.549429746,1.323852765,-2.031914635,-5.841367876,-0.521967774,0.912039767,1.094619846,-1.484691839,-0.598205622,0.72665616,0.104323962,-0.232774501,1.26286388,-0.31894562,-0.582446845,-0.361471416,-4.58054266,4.58054266,10.28662054
57,0.020605291,0.331437047,-0.352042338,4.42122004,1.108694309,-1.85574414,-3.67417021,3.375170032,0.617880238,-1.655269358,-2.337780912,0.017172033,0.858207726,0.074483586,-0.949863344,-1.65272204,-0.341941663,4.498030577,-2.503366874,-3.060935075,3.060935075,10.88444888
58,-0.022599604,-0.527614437,0.550214041,2.529361336,1.163947584,-0.725723492,-2.967585429,0.440228073,0.157575963,0.009514539,-0.607318575,-0.69547527,-0.407183731,0.549624551,0.55303445,-0.264561985,-0.218002345,-0.897868367,1.380432696,-6.193254335,6.193254335,4.585795727
59,0.510671838,-1.204831631,0.694159793,5.153685536,0.08399076,-0.400689002,-4.836987294,1.456670156,0.447123407,0.173029003,-2.076822565,-0.784687591,0.703815841,0.672201373,-0.591329623,-0.513358426,-0.337711317,-1.355372549,2.206442293,-3.806396193,3.806396193,10.02402548
60,-0.389962433,-1.054958264,1.444920697,2.04835619,1.833911851,-0.946225357,-2.936042684,-0.100439585,-0.147361426,0.452823592,-0.205022581,-1.140209746,-0.731830799,0.031808114,1.840232431,0.101981908,-1.175836374,-2.598834249,3.672688715,-5.50573332,5.50573332,3.271799821
61,-0.190889384,-0.275179411,0.466068795,3.695973785,1.032405402,-0.510377558,-4.218001628,1.521693271,-0.403368127,-0.073989948,-1.044335196,-0.861528631,-0.218254538,0.19023565,0.88954752,1.501405914,-1.50736688,-1.593935285,1.599896251,-5.498800311,5.498800311,8.253737994
63,-0.29257005,-0.52558542,0.818155471,4.920418531,-0.235122519,-1.13595288,-3.549343132,1.600005493,0.816594561,-0.835147276,-1.581452778,-0.215019386,-0.57173108,1.234695846,-0.44794538,-0.984155569,-0.543864819,4.803199393,-3.275179005,-4.346823177,4.346823177,10.50543327
65,-0.098225121,0.025186692,0.073038429,3.785323082,2.662168154,-2.634651945,-3.812839292,1.651012262,0.333855284,-0.470384851,-1.514482695,-0.68691375,-0.227016202,0.043317202,0.87061275,-1.202579699,0.72287405,3.968318969,-3.48861332,-3.867607928,3.867607928,10.39947373
68,0.256807775,-0.505388007,0.248580232,4.878242811,1.21603671,-1.459457545,-4.634821976,0.416669401,0.144903562,0.837172144,-1.398745107,-2.195150745,0.373964818,0.407861515,1.413324413,1.123355004,-0.379163585,-3.195954911,2.451763492,-4.986135128,4.986135128,6.197633369
70,0.520886396,-0.829890331,0.309003936,5.117018373,0.531289373,-0.776907784,-4.871399962,2.290010057,0.695666975,-0.527310212,-2.45836682,0.350871617,0.003416152,0.439881261,-0.79416903,-0.012926214,0.25411116,2.069763574,-2.31094852,-5.187239152,5.187239152,11.77666679
71,0.628067258,-0.735613623,0.107546365,6.811972574,1.912037994,-3.003533106,-5.720477461,1.179874713,0.202954575,0.633412479,-2.016241766,-0.468715861,-0.01116496,0.10439121,0.375489611,0.092698328,-0.503565814,2.840792365,-2.429924879,-4.644029252,4.644029252,11.22213388
72,-0.328630394,0.270011729,0.058618665,3.131448721,1.137119377,0.058090278,-4.326658377,2.369954101,-0.42624424,-0.832031991,-1.111677869,0.567939256,-0.247203888,0.343776797,-0.664512165,-0.481479172,-0.772133017,4.066886271,-2.813274082,-3.663258455,3.663258455,12.41780872
73,0.358106952,0.190774037,-0.548880989,6.011781687,0.142486754,-1.055150146,-5.099118295,1.688064236,1.716500577,0.004637312,-3.409202125,0.009918785,0.697810399,-0.765022807,0.057293623,0.063934283,0.057650535,2.5581965,-2.679781317,-3.172434182,3.172434182,15.35793835
74,0.370301004,0.270239486,-0.640540491,5.380455188,1.867981408,-2.609022306,-4.63941429,2.594823043,0.744545846,-0.245644721,-3.093724168,-1.279498528,0.323836997,1.010662181,-0.05500065,2.002582505,-1.127952288,2.057374206,-2.932004423,-3.585924595,3.585924595,13.32147903
77,1.940754394,-1.227049714,-0.713704681,5.33941509,-0.068600359,0.311888525,-5.582703256,1.096745977,1.046369982,0.344055037,-2.487170996,-0.41857771,-0.412735169,1.899337727,-1.068024849,0.890855666,-0.115349787,0.765319983,-1.540825862,-2.093547488,2.093547488,11.39652905
78,1.467186777,-0.35664698,-1.110539797,5.933334983,1.700997029,-2.107836567,-5.526495445,2.658855757,0.401064991,-0.689395139,-2.370525609,-0.563794305,-1.389852589,-0.004165026,1.95781192,-0.274976105,0.394436558,4.075902264,-4.195362717,-3.906706086,3.906706086,7.275915659
79,1.582996866,0.68384622,-2.266843086,7.219292102,0.677936375,-1.07162205,-6.825606427,2.778101431,0.789328892,-0.098827234,-3.468603089,-1.089105813,0.582624345,0.720545648,-0.21406418,0.890745907,-0.264080594,5.396549159,-6.023214472,-2.790987621,2.790987621,17.04424022
80,-0.114557521,-0.899611786,1.014169307,5.334589292,1.549925299,-1.88472217,-4.999792421,2.08565703,-0.256549409,-0.81809522,-1.011012401,-1.698746942,-0.049033434,0.955408515,0.792371861,0.950077774,-0.950311533,-0.127498755,0.127732514,-4.756331359,4.756331359,9.242000401
81,0.57660729,-0.566873337,-0.009733953,3.246807595,0.246656532,-0.938932089,-2.554532038,0.759019592,-0.306917284,-0.28106208,-0.171040229,-1.184602541,0.023847987,1.057188177,0.103566377,1.287414273,-1.430410394,-1.54081196,1.683808082,-4.891472929,4.891472929,7.554698636
82,1.019284304,-0.865338197,-0.153946107,6.069583631,1.385163205,-2.121025761,-5.333721075,1.011968905,0.346089474,0.188953942,-1.547012321,-0.82382216,-0.445061866,0.855066737,0.41381729,1.818413585,-0.801700092,0.775808606,-1.792522099,-4.49897248,4.49897248,12.16921633
83,0.583203403,-0.215466749,-0.367736655,6.776231975,2.081551081,-2.591310816,-6.266472239,2.449889836,1.309022469,0.006261015,-3.765173319,-0.892241987,1.030353432,0.166241417,-0.304352862,0.684481857,-0.698340337,3.66671411,-3.65285563,-2.907831967,2.907831967,15.16299684
85,0.259456149,0.400777823,-0.660233971,6.081565346,0.88297355,-1.740334621,-5.224204275,2.418901614,0.402053985,0.077525895,-2.898481494,-0.478818596,0.33664234,1.080848367,-0.938672111,0.152300805,-0.58355256,5.973681274,-5.542429519,-4.56431819,4.56431819,12.60154781
86,0.654341504,-0.693240341,0.038898837,2.00235767,1.952999343,-0.852981875,-3.102375138,0.298941016,-0.565899284,-0.320789413,0.58774768,-1.107412975,-0.528611853,0.240291829,1.395732999,0.05728882,-0.925806442,-2.063700238,2.932217861,-5.648879964,5.648879964,4.481206788
87,0.744778275,-0.53644942,-0.208328855,6.420304356,1.642225141,-2.387223631,-5.675305865,2.659798504,-0.778806658,-1.411281555,-0.469710291,-0.206427701,0.049378436,0.938920871,-0.781871606,0.551273766,0.745026539,-0.27977264,-1.016527664,-3.930230704,3.930230704,9.301188317
88,-0.076486689,-1.551280246,1.627766935,2.667017687,0.877159775,-0.582491611,-2.96168585,0.00925575,-0.02887404,-0.667531631,0.68714992,-1.020843838,-0.095350849,-0.010373796,1.126568482,0.244521405,-1.404912819,-3.811897903,4.972289317,-4.900608207,4.900608207,6.522389944
89,0.204001361,-0.553030275,0.349028914,6.230772377,2.284126554,-2.606116843,-5.908782088,1.28191684,0.556126825,0.269498832,-2.107542497,-1.936608292,0.532743444,0.965923368,0.43794148,1.67141804,-1.450316811,0.70614808,-0.927249309,-3.738759012,3.738759012,11.89634969
93,0.653925054,0.554759543,-1.208684597,6.638735693,1.071313396,-1.832128339,-5.877920751,1.020546877,1.157235309,0.706392775,-2.884174962,-0.926525677,0.63829154,-0.181244654,0.469478792,1.255036628,-0.349665381,2.420564879,-3.325936126,-4.678977164,4.678977164,13.42126525
94,0.000975062,-0.485594739,0.484619677,3.597631009,2.340175529,-1.588320399,-4.349486139,3.434887026,-0.215979226,-0.75221819,-2.46668961,-0.719251467,-0.559175299,0.085124332,1.193302435,0.013932355,0.059726026,5.481231613,-5.554889993,-4.682344977,4.682344977,11.87892613
95,-0.066434194,-0.562768332,0.629202526,2.666958181,1.064066383,-0.773960718,-2.957063845,0.443465237,0.17654152,0.056937386,-0.676944143,-0.676421094,-0.614507347,0.29344461,0.997483832,-0.023255442,-0.375842122,-1.250717615,1.64981518,-6.142901155,6.142901155,4.730829184
98,0.8734964,-0.07137571,-0.80212069,5.425072655,0.466584167,-1.402630848,-4.489025974,1.344308841,-0.117213389,0.263536591,-1.490632043,-1.863355389,0.250670571,-0.271276246,1.883961064,1.133272162,-2.277392328,3.031437083,-1.887316916,-4.654805166,4.654805166,12.66976368
99,0.727408422,-0.403122375,-0.324286047,4.973510987,1.527453639,-1.915678887,-4.585285738,2.27447407,1.070298128,-0.150630261,-3.194141938,-1.110130147,-0.052228309,0.161349902,1.001008554,0.782846125,-1.829942834,5.154224305,-4.107127597,-4.157223292,4.157223292,14.03639842
100,1.00568619,-0.857825134,-0.147861057,4.473972966,0.321195078,-0.675517654,-4.11965039,4.155187685,0.063918684,-0.711925544,-3.507180825,-0.237432761,0.051766634,1.823055799,-1.637389672,0.626144245,0.938725677,3.126885036,-4.691754958,-4.406566156,4.406566156,12.16101336
103,0.02432345,-0.319545202,0.295221752,5.273506504,1.84271134,-2.235411006,-4.880806837,2.93659531,0.037631027,-1.585296069,-1.388930268,-2.670795131,-0.220639331,0.794346807,2.097087654,0.702215112,-0.927501733,1.154748638,-0.929462016,-3.983653132,3.983653132,8.907051848
104,-0.034922261,-1.06093016,1.095852421,2.529122302,1.727493749,-0.795730075,-3.460885976,1.01650816,-0.559629603,-0.688648848,0.231770291,-0.862888532,-0.687205282,1.11407917,0.436014645,0.717674675,-0.570230544,-0.688664167,0.541220036,-5.661567605,5.661567605,5.329346155
105,0.113548724,0.352441556,-0.46599028,4.558644587,0.508087718,-0.24956488,-4.817167425,1.807651742,0.923785009,-0.030498215,-2.700938536,-0.221222697,0.292115763,0.295868704,-0.366761769,-0.366552853,0.392286537,2.3522131,-2.377946784,-4.598522161,4.598522161,14.38233022
106,1.14991293,0.943934716,-2.093847646,5.784621222,-0.03788106,-1.945005865,-3.801734296,1.937239296,1.95465981,-1.320575286,-2.57132382,-2.041943342,0.599867215,0.643097947,0.798978181,0.666185747,-0.509901474,3.320394273,-3.476678546,-3.579249146,3.579249146,12.27155139
107,-0.311319171,0.801519186,-0.490200014,7.419582701,2.7484438,-3.425794148,-6.742232353,1.862065344,0.94667612,-0.215306256,-2.593435208,-0.541557825,0.485970949,0.070282088,-0.014695211,0.145543614,-0.253427287,4.071035226,-3.963151552,-4.057091978,4.057091978,13.13868581
110,0.200161754,1.148593012,-1.348754766,6.874220545,1.362796151,-2.169363518,-6.067653178,0.618849151,1.042923563,0.9464654,-2.608238114,-0.840382448,0.482070302,-0.155418422,0.513730569,0.349426927,0.507603069,1.216017149,-2.073047144,-4.743499142,4.743499142,11.319612
111,0.248926956,0.317214239,-0.566141195,5.600673353,0.858257043,-0.521342471,-5.937587924,1.048830427,0.156787321,0.449521425,-1.655139173,-0.276554475,0.777656219,0.844563618,-1.345665362,0.695975655,-0.804414633,0.897917123,-0.789478145,-4.169173391,4.169173391,12.90210598
113,-0.143088737,-0.298047102,0.441135839,3.972176511,0.217640325,-0.09961088,-4.090205955,1.98376847,-0.062594447,-0.472335421,-1.448838602,0.023030192,-0.171358821,0.367385597,-0.219056968,-0.216831191,0.777447155,0.48779973,-1.048415694,-5.734693483,5.734693483,9.000203638
114,-0.401457561,0.244172375,0.157285186,3.193025604,2.290158661,-0.662776013,-4.820408253,2.778499923,-0.565139952,-0.515024093,-1.698335878,-1.192307578,-0.143507744,-0.110052606,1.445867927,1.118293854,-1.716134198,0.723874963,-0.126034619,-3.222950016,3.222950016,11.77053617
115,0.599030435,0.00742185,-0.606452285,4.989896503,1.935243388,-1.70556279,-5.219577101,2.489253414,0.379776512,0.071278173,-2.940308099,-0.399205052,-0.223828694,0.419854135,0.203179611,0.606500746,0.046552742,3.6592386,-4.312292088,-5.210680402,5.210680402,12.45493717
116,0.960599899,-0.166418015,-0.794181885,5.856662002,0.831949413,-1.580230728,-5.108380686,2.767766337,1.105246945,-0.945421724,-2.927591558,-0.862796539,0.416050807,0.698273629,-0.251527897,0.070884192,0.542384142,3.852242282,-4.465510616,-4.512690599,4.512690599,14.42651245
117,-0.225830044,0.445726446,-0.219896401,4.553377948,0.577254833,-0.28406106,-4.846571722,2.211325816,0.567836517,0.232204265,-3.011366598,-0.396698624,1.156651622,-0.312238229,-0.447714768,0.253682559,-0.871235164,3.343735931,-2.726183325,-4.909249944,4.909249944,13.22667264
118,0.280896972,0.062995598,-0.343892569,2.286174687,2.001545026,0.100239212,-4.387958925,-0.508246109,-0.33573726,1.606010077,-0.762026707,-0.291276028,-0.209854451,0.595479626,-0.094349147,-0.370698057,-0.421719925,-2.463875758,3.25629374,-3.391893294,3.391893294,7.520072351
119,0.416639698,-0.689814156,0.273174458,7.82022401,1.174562326,-2.585404913,-6.409381423,1.442997851,0.233465717,0.63064363,-2.307107199,-0.770817441,0.310105324,0.251825245,0.208886871,1.335231057,0.206751139,-0.741851724,-0.800130472,-4.248252042,4.248252042,9.106865756
121,-0.017127155,-0.145558715,0.162685869,4.068837523,1.390477148,-0.647236234,-4.812078437,2.236892417,0.49520674,-0.191797376,-2.540301782,-0.649703526,0.452624663,0.936479622,-0.739400758,-0.471102533,0.77125681,2.747799265,-3.047953542,-5.342945899,5.342945899,12.10420349
123,0.308489157,-0.594790422,0.286301265,5.194994882,1.738839573,-1.878506205,-5.05532825,1.080125002,0.888513523,-0.011550586,-1.957087939,-1.446207771,0.415188962,0.539618709,0.4914001,0.816973813,-0.75918825,1.867938705,-1.925724268,-5.689176709,5.689176709,11.22995183
124,-0.383172296,1.305667384,-0.922495089,6.161793848,2.365233228,-3.03909154,-5.487935537,2.261814799,1.417654357,0.072695863,-3.752165019,-1.840557414,-0.480871573,0.95793196,1.363497027,1.134992333,-0.592297271,4.27834077,-4.821035833,-3.751806326,3.751806326,12.0723727
125,0.149012886,-0.085190144,-0.063822741,2.951602745,1.515964268,-1.078228441,-3.389338573,-0.101686249,0.836957868,0.197485276,-0.932756894,-0.631659301,0.549121056,-0.277402355,0.3599406,-0.317082231,-0.916513954,-1.968532609,3.202128794,-5.514330331,5.514330331,6.537966944
126,0.036867455,0.177458224,-0.21432568,4.870512665,0.112958168,-0.396742686,-4.586728147,2.5935593,1.000056173,-1.031158898,-2.562456575,-0.402805982,-0.093076777,0.52547078,-0.029588021,-0.302218294,1.406530391,2.831926462,-3.936238559,-4.600140166,4.600140166,14.27500961
132,1.530050184,-1.477859705,-0.052190479,5.470529389,1.760070973,-1.297441142,-5.933159221,0.436242234,1.002363237,0.356214768,-1.794820239,-0.652258733,-0.180690797,0.013762086,0.819187444,1.851455959,-0.281541431,-0.701815852,-0.868098677,-4.881455563,4.881455563,11.13105768
135,0.228714759,0.68787449,-0.916589249,5.931615343,0.760437805,-2.495699785,-4.196353363,1.636200743,1.01317572,0.057660308,-2.707036772,-1.041645575,-0.18486801,0.8379194,0.388594185,0.054966687,-0.13574183,5.301877013,-5.22110187,-4.611868829,4.611868829,13.91603883
136,1.061280323,-1.142156371,0.080876048,4.395526499,0.550137458,0.107357815,-5.053021772,0.837397902,-0.378577934,0.011280267,-0.470100235,-1.816597727,0.2548838,0.741761883,0.819952044,1.816440671,-1.453495702,-1.527044895,1.164099925,-4.539593935,4.539593935,10.06469623
138,0.052958619,-0.733341243,0.680382623,2.828712209,1.094146605,-0.884275607,-3.038583206,0.848623381,0.098486494,-0.241855838,-0.705254038,-0.537709994,-0.256757916,0.431093605,0.363374305,0.248351479,-0.527628296,-0.736170748,1.015447566,-6.12162084,6.12162084,5.145764599
139,1.008778703,0.327581137,-1.336359839,6.584222197,1.890560964,-2.725134365,-5.749648797,0.91391371,0.436599172,-0.115421006,-1.235091876,-0.689472422,1.175279319,-0.324336358,-0.161470539,0.807502161,-0.983718936,1.193994238,-1.017777463,-3.988126062,3.988126062,11.72460492
